"";"Customer_ID";"EstimatedChurnProbability"
"19696";1039402;0
"17626";1035254;1
"1042";1002069;0
"13537";1027154;1
"7952";1015955;0
"18995";1038013;0
"16313";1032626;1
"22933";1045939;1
"15019";1030067;0
"5175";1010252;1
"2722";1005345;0
"18303";1036577;1
"934";1001807;0
"11478";1022968;1
"19469";1038970;1
"8635";1017334;0
"6668";1013366;1
"10076";1020201;1
"870";1001673;0
"8808";1017685;1
"20512";1041108;0
"24289";1048575;0
"24947";1049950;0
"17426";1034833;1
"8578";1017218;0
"510";1000959;0
"21524";1043132;1
"1731";1003409;0
"3444";1006803;0
"7379";1014832;1
"1719";1003383;0
"11323";1022669;1
"8486";1017009;1
"11326";1022674;0
"1680";1003308;0
"13374";1026833;0
"101";1000179;1
"20422";1040923;0
"16042";1032043;1
"13128";1026313;1
"18499";1036972;1
"10045";1020146;1
"1379";1002719;1
"17604";1035202;1
"7908";1015861;0
"13778";1027646;0
"19027";1038087;1
"1542";1003035;0
"9073";1018228;1
"21997";1044073;0
"18985";1037994;0
"322";1000585;1
"17029";1034079;1
"18209";1036380;0
"5996";1011984;0
"351";1000639;0
"21602";1043275;1
"12554";1025155;1
"3020";1005957;0
"1646";1003237;0
"13970";1028012;1
"15809";1031609;0
"18784";1037546;1
"15669";1031356;1
"9629";1019357;0
"7943";1015939;0
"6593";1013221;0
"19032";1038099;0
"17850";1035683;0
"21865";1043794;0
"4467";1008826;1
"10235";1020495;1
"5756";1011479;1
"4496";1008882;1
"13319";1026736;0
"12042";1024160;1
"9042";1018161;0
"14409";1028870;0
"2351";1004623;1
"25134";1050320;1
"23606";1047296;1
"13135";1026326;0
"15891";1031759;1
"24938";1049936;1
"3290";1006498;1
"10576";1021216;1
"19106";1038257;1
"23155";1046407;1
"13696";1027453;1
"19527";1039079;0
"7888";1015828;0
"4725";1009320;0
"18406";1036782;0
"15350";1030699;1
"7054";1014168;1
"22836";1045741;1
"14677";1029379;0
"12503";1025056;0
"2528";1004986;0
"3270";1006461;1
"2589";1005092;0
"2184";1004301;1
"16844";1033711;1
"14255";1028570;1
"8845";1017753;1
"21194";1042495;1
"6664";1013360;0
"21225";1042550;1
"21615";1043298;0
"17256";1034505;0
"15757";1031513;0
"23033";1046159;1
"22833";1045736;0
"16119";1032213;0
"23301";1046700;1
"19053";1038142;0
"4751";1009375;0
"2391";1004697;0
"23122";1046335;1
"8902";1017869;0
"12339";1024730;0
"8882";1017821;1
"10349";1020735;1
"15958";1031882;1
"11197";1022419;1
"7895";1015840;1
"8860";1017784;0
"55";1000085;0
"16363";1032728;0
"671";1001268;0
"20970";1042019;0
"21392";1042879;1
"23575";1047235;1
"22032";1044146;0
"17369";1034716;0
"15754";1031508;0
"8660";1017390;1
"9013";1018101;0
"10665";1021373;0
"11666";1023392;1
"13403";1026890;1
"5033";1009947;1
"467";1000870;0
"9899";1019860;0
"20214";1040477;1
"3649";1007190;1
"16703";1033403;0
"3398";1006715;0
"2381";1004679;0
"131";1000242;1
"12815";1025654;1
"585";1001095;0
"2217";1004353;1
"14647";1029319;0
"17116";1034254;0
"22934";1045941;1
"16987";1033987;0
"14053";1028176;0
"8791";1017646;1
"4524";1008941;0
"15052";1030132;0
"5658";1011299;0
"6014";1012023;1
"2282";1004486;1
"11062";1022187;1
"24422";1048853;1
"23234";1046563;1
"1751";1003449;1
"10051";1020161;0
"10607";1021263;1
"2030";1003985;1
"1663";1003272;1
"23068";1046233;0
"6078";1012145;0
"905";1001747;0
"4988";1009859;1
"21913";1043899;0
"11416";1022843;0
"22780";1045639;1
"4922";1009730;1
"10518";1021106;1
"13732";1027545;0
"20426";1040931;1
"6715";1013448;0
"9608";1019311;0
"5607";1011183;0
"9937";1019937;0
"8617";1017297;0
"2743";1005395;0
"5875";1011750;0
"16175";1032336;1
"12779";1025591;0
"18269";1036498;0
"7540";1015167;1
"18139";1036241;0
"9440";1018967;1
"17431";1034850;0
"18011";1035996;1
"17333";1034654;0
"23671";1047432;1
"4617";1009123;0
"7778";1015617;1
"20632";1041353;0
"19518";1039060;0
"14211";1028487;0
"1199";1002362;1
"66";1000109;0
"17661";1035314;0
"24904";1049875;1
"5873";1011744;1
"20772";1041634;1
"9277";1018663;1
"21436";1042970;1
"8380";1016771;1
"20022";1040077;1
"2537";1005009;0
"9501";1019087;1
"645";1001207;0
"18306";1036583;1
"9802";1019670;1
"23437";1046969;1
"10622";1021289;0
"8221";1016463;1
"13803";1027692;0
"1470";1002901;1
"21380";1042854;1
"11008";1022060;1
"7414";1014901;1
"5100";1010091;0
"4273";1008413;1
"13247";1026554;1
"15829";1031640;1
"2099";1004132;1
"20151";1040350;0
"19160";1038385;0
"10995";1022032;1
"2737";1005376;1
"12594";1025234;1
"12676";1025403;0
"6209";1012392;0
"12094";1024272;1
"7472";1015026;0
"22292";1044644;1
"16197";1032387;0
"4936";1009758;1
"5546";1011070;0
"10523";1021117;1
"20480";1041049;0
"3826";1007559;1
"17743";1035473;0
"5900";1011794;1
"16681";1033358;0
"6295";1012560;0
"10166";1020355;0
"24949";1049956;0
"1607";1003153;1
"17276";1034547;1
"16331";1032664;1
"16213";1032424;1
"17977";1035921;1
"16884";1033804;0
"71";1000121;0
"10980";1022005;1
"956";1001847;0
"22235";1044552;0
"23480";1047058;1
"15251";1030498;1
"17317";1034631;0
"24481";1048969;1
"22616";1045306;1
"3746";1007400;0
"11097";1022248;0
"17700";1035387;1
"22515";1045091;1
"11609";1023270;1
"17780";1035532;0
"12641";1025326;0
"19437";1038921;1
"15432";1030856;1
"2716";1005332;0
"17208";1034411;1
"6742";1013507;1
"13809";1027709;0
"18057";1036086;0
"2065";1004059;0
"23749";1047601;1
"7637";1015364;0
"3869";1007636;1
"13539";1027156;1
"24535";1049070;0
"407";1000737;1
"22740";1045555;0
"20441";1040965;1
"13769";1027626;1
"2029";1003983;1
"8605";1017265;0
"4205";1008279;1
"2594";1005097;0
"15913";1031799;1
"12026";1024134;0
"18338";1036648;0
"12050";1024173;1
"2646";1005190;1
"21192";1042493;1
"6466";1012918;1
"23950";1047967;1
"2653";1005203;1
"15333";1030662;0
"23532";1047156;1
"10630";1021308;1
"12325";1024705;1
"10775";1021589;1
"20336";1040752;0
"12063";1024199;1
"18854";1037705;0
"19470";1038974;0
"14150";1028367;1
"15577";1031144;1
"8259";1016527;0
"12193";1024474;1
"3509";1006929;0
"5314";1010547;1
"14421";1028890;0
"9771";1019625;0
"4459";1008811;1
"21121";1042333;1
"14884";1029810;0
"8229";1016473;1
"2064";1004054;0
"14093";1028245;1
"24859";1049785;1
"7850";1015756;0
"20598";1041288;0
"18763";1037511;1
"19210";1038479;0
"19940";1039924;0
"9816";1019695;1
"8097";1016218;0
"11684";1023422;0
"22465";1044974;0
"22469";1044983;0
"9088";1018266;0
"7617";1015324;0
"13036";1026135;0
"18170";1036301;1
"10880";1021803;1
"20106";1040266;0
"13624";1027317;1
"277";1000512;0
"22481";1045018;0
"4389";1008675;0
"9461";1019011;0
"18831";1037654;0
"10720";1021471;1
"4396";1008686;0
"8458";1016938;1
"19645";1039306;0
"11923";1023918;1
"1603";1003144;0
"16134";1032252;0
"16972";1033960;0
"11897";1023855;0
"2932";1005754;1
"13159";1026370;0
"16487";1032987;1
"20604";1041299;0
"17650";1035299;1
"13212";1026483;1
"14732";1029510;0
"4127";1008123;1
"3681";1007258;0
"577";1001078;0
"22006";1044092;0
"275";1000510;1
"21435";1042967;1
"18756";1037493;0
"14925";1029889;0
"17647";1035295;0
"16041";1032042;1
"7445";1014975;0
"24726";1049515;0
"3910";1007709;0
"6665";1013361;0
"410";1000749;0
"12510";1025073;0
"14190";1028446;0
"19565";1039151;0
"12102";1024290;1
"1913";1003764;0
"17954";1035880;0
"2465";1004837;0
"15767";1031530;1
"7182";1014438;0
"21775";1043611;0
"21732";1043535;0
"2108";1004143;0
"2294";1004515;0
"1890";1003715;0
"19305";1038672;1
"17389";1034750;1
"14780";1029612;1
"23358";1046817;0
"10277";1020587;0
"15620";1031230;0
"23773";1047645;0
"22949";1045978;1
"14436";1028918;1
"2485";1004894;1
"1177";1002320;1
"22272";1044610;0
"14707";1029460;1
"3056";1006030;1
"6455";1012900;0
"11479";1022974;0
"4140";1008147;0
"22382";1044831;1
"16781";1033579;0
"18901";1037805;0
"13954";1027969;0
"18793";1037561;0
"8979";1018015;0
"6290";1012551;1
"19035";1038105;0
"8964";1017992;1
"15279";1030558;1
"993";1001963;0
"354";1000647;1
"18460";1036891;0
"19913";1039876;1
"15651";1031316;0
"3963";1007806;1
"21289";1042680;1
"2821";1005540;1
"21820";1043688;1
"24632";1049288;1
"2767";1005438;1
"24602";1049231;1
"1536";1003027;1
"17808";1035586;0
"15886";1031749;0
"21294";1042695;1
"23711";1047509;1
"18101";1036171;0
"2478";1004877;1
"20949";1041985;0
"19588";1039192;0
"10320";1020686;0
"15919";1031813;0
"5303";1010529;1
"18923";1037853;1
"3207";1006324;0
"16030";1032020;1
"14018";1028116;0
"20035";1040109;1
"15935";1031842;0
"13523";1027128;0
"2316";1004560;1
"10851";1021749;0
"6213";1012399;1
"1286";1002541;1
"3924";1007736;0
"5964";1011924;0
"13985";1028051;1
"14459";1028956;1
"24477";1048963;1
"2356";1004634;1
"21059";1042212;0
"5292";1010510;0
"8419";1016851;1
"19768";1039567;1
"17671";1035328;0
"18429";1036824;1
"4626";1009134;0
"1052";1002090;1
"16193";1032379;0
"9949";1019968;1
"16051";1032056;0
"8491";1017018;0
"24658";1049359;0
"13464";1027015;0
"10500";1021070;0
"7811";1015677;0
"24078";1048211;0
"20761";1041609;1
"8120";1016266;0
"23723";1047539;1
"20236";1040537;0
"6850";1013737;1
"1515";1002988;1
"22758";1045599;1
"922";1001781;0
"11712";1023472;1
"17840";1035657;1
"12930";1025888;0
"10484";1021031;0
"9755";1019599;0
"24759";1049568;0
"16906";1033848;0
"19779";1039604;1
"19547";1039118;0
"12036";1024152;0
"22771";1045621;0
"22679";1045420;1
"22418";1044889;0
"6954";1013955;1
"22211";1044493;1
"19183";1038426;0
"20344";1040764;0
"1337";1002637;0
"18632";1037235;1
"4569";1009025;1
"3501";1006917;1
"18717";1037412;1
"4610";1009107;1
"12127";1024328;0
"7966";1015978;0
"21695";1043457;1
"16241";1032488;0
"11727";1023507;0
"13062";1026183;0
"5012";1009902;1
"10138";1020315;1
"3041";1006000;1
"16408";1032833;1
"4429";1008748;1
"4171";1008213;1
"21680";1043426;1
"16029";1032018;0
"4830";1009538;0
"815";1001554;0
"4424";1008741;0
"15366";1030726;0
"19434";1038915;1
"5088";1010070;1
"11292";1022607;0
"7012";1014084;0
"8170";1016362;0
"19805";1039651;0
"16554";1033090;1
"16766";1033538;0
"23563";1047210;1
"16019";1031999;1
"5423";1010806;1
"24086";1048226;1
"12611";1025272;0
"31";1000049;1
"24806";1049673;0
"1599";1003138;1
"10206";1020440;0
"10825";1021691;0
"18651";1037271;1
"13957";1027976;1
"535";1000996;0
"1430";1002811;0
"10135";1020310;1
"10082";1020216;0
"2628";1005155;1
"19923";1039893;0
"7840";1015733;1
"20979";1042043;0
"24052";1048164;1
"22849";1045762;0
"3312";1006535;0
"12969";1025964;0
"20292";1040657;0
"10881";1021806;0
"1072";1002117;0
"22925";1045923;0
"22142";1044360;0
"15434";1030858;0
"1088";1002144;0
"18983";1037989;1
"10304";1020649;1
"23817";1047735;0
"3708";1007325;1
"24892";1049852;0
"19690";1039388;0
"10526";1021122;1
"9934";1019933;0
"17492";1034962;1
"16415";1032848;0
"13056";1026176;0
"3165";1006246;1
"2600";1005106;1
"22945";1045966;0
"6604";1013245;0
"17790";1035548;1
"21523";1043130;0
"9019";1018112;0
"19574";1039165;0
"22282";1044626;0
"11694";1023436;1
"10988";1022018;1
"10570";1021209;0
"414";1000755;0
"4161";1008193;1
"19048";1038132;0
"1102";1002166;1
"12380";1024821;1
"17684";1035359;1
"21247";1042592;0
"24775";1049603;0
"19482";1038995;0
"969";1001893;1
"18456";1036884;0
"1082";1002131;0
"7830";1015712;1
"13979";1028031;0
"8907";1017891;1
"3407";1006732;0
"21358";1042821;1
"5333";1010578;0
"12797";1025620;1
"10018";1020096;1
"5436";1010822;1
"15503";1030991;0
"6617";1013265;1
"14593";1029215;0
"6308";1012584;0
"9524";1019134;1
"8141";1016311;1
"24858";1049775;0
"21284";1042674;1
"6415";1012810;0
"4745";1009361;1
"1594";1003128;0
"12750";1025541;1
"813";1001550;1
"7578";1015251;0
"17052";1034121;1
"11598";1023240;1
"18066";1036099;1
"12926";1025880;1
"18807";1037598;1
"23081";1046255;0
"8046";1016130;0
"8014";1016073;0
"15946";1031858;0
"1365";1002692;1
"24117";1048273;0
"8893";1017850;0
"22501";1045061;1
"12390";1024850;0
"22555";1045183;0
"18753";1037482;0
"17627";1035256;1
"17798";1035563;1
"15277";1030554;1
"10163";1020350;0
"15500";1030983;0
"14119";1028310;1
"15650";1031311;1
"9646";1019391;0
"8997";1018070;1
"1639";1003225;1
"12588";1025225;0
"17371";1034722;0
"2571";1005062;0
"12913";1025860;1
"17252";1034498;1
"14655";1029337;1
"5320";1010553;0
"23086";1046261;0
"4801";1009472;0
"15609";1031213;1
"16050";1032055;0
"24213";1048439;1
"9788";1019645;0
"15576";1031143;0
"10236";1020502;1
"1322";1002615;0
"16932";1033891;1
"8306";1016607;1
"20803";1041705;1
"12258";1024585;1
"15570";1031129;1
"19235";1038539;1
"14995";1030021;0
"553";1001029;1
"1261";1002497;0
"19540";1039106;0
"13116";1026283;1
"2989";1005881;0
"12672";1025395;0
"23375";1046843;0
"10590";1021239;1
"15081";1030190;1
"16596";1033170;1
"6986";1014017;1
"3119";1006159;1
"10869";1021781;0
"15199";1030406;0
"9200";1018510;1
"2037";1004004;1
"7007";1014076;1
"8708";1017492;0
"8814";1017697;1
"15723";1031448;0
"228";1000431;1
"341";1000623;1
"2771";1005443;0
"5533";1011038;1
"19385";1038841;0
"23096";1046281;1
"3744";1007391;1
"14100";1028271;0
"18905";1037812;1
"14741";1029537;1
"16611";1033210;0
"11128";1022295;0
"19749";1039531;0
"15834";1031651;1
"17025";1034069;0
"14069";1028201;0
"17677";1035337;1
"21048";1042190;0
"18117";1036203;1
"12336";1024725;1
"2657";1005208;1
"10063";1020184;0
"21326";1042756;1
"2639";1005176;1
"974";1001911;1
"5759";1011485;0
"10855";1021754;0
"22518";1045095;1
"25024";1050101;0
"5481";1010930;0
"14866";1029776;1
"918";1001774;1
"21796";1043646;0
"19338";1038739;1
"18398";1036772;0
"7820";1015689;1
"23147";1046386;1
"3603";1007109;1
"494";1000919;1
"15623";1031237;0
"21049";1042192;1
"16981";1033974;1
"729";1001403;0
"8863";1017788;0
"23893";1047868;1
"21688";1043440;0
"8100";1016223;1
"10465";1020993;0
"11974";1024035;0
"23203";1046505;0
"6966";1013974;0
"262";1000489;1
"12798";1025622;0
"19713";1039443;0
"21145";1042370;0
"15110";1030239;1
"7194";1014458;1
"14531";1029092;1
"10626";1021298;0
"20999";1042087;1
"2100";1004133;1
"5730";1011437;0
"1744";1003432;0
"4903";1009691;1
"7399";1014870;0
"5411";1010770;1
"6284";1012539;0
"23405";1046896;1
"11739";1023527;0
"4326";1008533;0
"22585";1045246;0
"24917";1049897;0
"10461";1020982;1
"16388";1032794;0
"23317";1046738;1
"8825";1017714;0
"11376";1022765;0
"3789";1007484;1
"23254";1046609;0
"15005";1030034;1
"20300";1040674;0
"15417";1030826;0
"8646";1017357;0
"17546";1035073;0
"18505";1036980;1
"18822";1037630;0
"20645";1041389;1
"14221";1028501;1
"16472";1032954;0
"8929";1017933;0
"21000";1042091;0
"1952";1003834;0
"25157";1050380;1
"12845";1025704;0
"19508";1039039;1
"15792";1031578;1
"5878";1011754;1
"22879";1045819;0
"9310";1018726;1
"8781";1017622;0
"12844";1025703;0
"21438";1042972;0
"16546";1033079;1
"15742";1031486;1
"21266";1042638;1
"13215";1026489;1
"18470";1036918;0
"20442";1040968;1
"714";1001365;1
"22900";1045869;0
"4030";1007941;1
"24454";1048920;1
"5330";1010573;0
"2658";1005211;1
"18336";1036645;1
"5514";1011002;0
"3223";1006359;1
"22787";1045653;0
"23312";1046732;0
"8873";1017810;0
"10874";1021791;1
"1820";1003574;1
"6826";1013678;0
"17432";1034851;1
"16951";1033925;1
"17821";1035616;1
"15550";1031093;1
"13609";1027280;0
"6762";1013557;1
"8175";1016370;0
"16105";1032191;1
"14578";1029190;0
"4621";1009129;1
"4222";1008315;0
"8063";1016154;0
"842";1001600;0
"3886";1007666;1
"2330";1004594;1
"309";1000566;0
"4749";1009371;1
"8664";1017401;1
"12007";1024102;0
"19699";1039406;1
"19822";1039693;1
"23907";1047889;0
"12312";1024679;1
"24387";1048778;1
"7678";1015443;0
"19919";1039889;1
"609";1001141;1
"8720";1017515;0
"8597";1017253;1
"23679";1047444;0
"15449";1030894;1
"8304";1016601;0
"7248";1014577;1
"6181";1012347;0
"2770";1005442;0
"4890";1009668;0
"17446";1034877;0
"4376";1008638;0
"3108";1006130;0
"21571";1043219;1
"4785";1009427;1
"10619";1021285;0
"5366";1010669;1
"3729";1007359;1
"122";1000223;1
"2654";1005204;0
"8508";1017063;0
"12021";1024124;1
"10955";1021963;0
"6142";1012273;0
"18217";1036394;1
"16176";1032337;0
"20733";1041555;0
"9354";1018804;0
"22120";1044303;0
"20459";1041001;1
"1758";1003462;0
"6732";1013495;1
"24748";1049551;0
"4330";1008539;1
"4629";1009141;0
"5847";1011684;1
"16910";1033855;1
"8886";1017828;1
"4045";1007964;0
"1055";1002095;0
"3185";1006278;0
"88";1000153;0
"18347";1036668;0
"17552";1035090;1
"18266";1036494;1
"22388";1044839;1
"23917";1047909;1
"23800";1047708;1
"635";1001192;1
"7767";1015602;0
"23573";1047232;1
"21418";1042936;1
"21497";1043083;0
"14888";1029817;0
"1718";1003382;1
"9276";1018661;0
"24482";1048971;1
"14777";1029607;1
"7857";1015774;1
"11579";1023204;1
"6769";1013569;1
"19376";1038819;1
"19355";1038776;0
"14988";1030005;1
"8287";1016568;0
"4064";1008003;0
"24625";1049266;1
"3897";1007688;0
"17903";1035788;1
"17407";1034790;0
"9242";1018589;1
"22432";1044917;0
"18661";1037289;0
"8812";1017690;0
"14507";1029046;0
"3409";1006735;0
"16243";1032492;1
"6049";1012088;1
"13367";1026815;0
"17474";1034928;0
"14512";1029055;1
"19072";1038184;1
"5818";1011611;0
"4841";1009564;1
"21388";1042867;0
"11584";1023214;1
"19891";1039843;1
"22182";1044442;1
"17115";1034252;1
"22817";1045702;1
"10632";1021310;1
"18157";1036273;1
"3220";1006351;0
"18238";1036435;1
"3233";1006377;0
"19267";1038592;1
"827";1001575;1
"12577";1025194;0
"20252";1040565;1
"11900";1023867;1
"22702";1045469;0
"20964";1042010;1
"12665";1025375;0
"20608";1041304;0
"13549";1027175;0
"13282";1026645;1
"18423";1036817;1
"18681";1037338;1
"4776";1009412;0
"3505";1006922;0
"20190";1040432;1
"24320";1048652;1
"8839";1017742;0
"21689";1043445;0
"1280";1002531;0
"18907";1037814;0
"20246";1040554;1
"13383";1026853;0
"22333";1044742;1
"9299";1018705;1
"7826";1015700;0
"7056";1014173;1
"6440";1012861;0
"20596";1041282;1
"8676";1017432;1
"6720";1013463;1
"23565";1047215;1
"11111";1022268;0
"16437";1032893;1
"4556";1009007;0
"4084";1008049;1
"16869";1033761;1
"5967";1011927;1
"16362";1032727;1
"19695";1039399;1
"15929";1031833;0
"18622";1037209;0
"24331";1048669;0
"14455";1028951;0
"1923";1003783;1
"22951";1045986;1
"15079";1030188;0
"21676";1043417;1
"20917";1041925;0
"1548";1003047;1
"24300";1048595;0
"7033";1014128;0
"19594";1039206;0
"13290";1026655;1
"11260";1022550;0
"15677";1031367;1
"21199";1042504;1
"529";1000981;1
"20356";1040786;0
"17986";1035938;1
"7187";1014449;1
"8794";1017652;0
"22602";1045278;0
"16851";1033721;1
"5337";1010591;0
"2901";1005684;1
"20754";1041596;0
"140";1000261;0
"17060";1034139;0
"9374";1018835;1
"13724";1027520;0
"12560";1025163;0
"17161";1034340;0
"4938";1009761;0
"16489";1032989;1
"19256";1038573;1
"5633";1011245;1
"2418";1004749;0
"14634";1029300;0
"20893";1041883;0
"5027";1009933;0
"18088";1036137;1
"24570";1049166;0
"22046";1044171;0
"9382";1018848;0
"24042";1048145;1
"13420";1026926;0
"12757";1025551;0
"4947";1009774;1
"10262";1020553;0
"19094";1038240;1
"17195";1034390;1
"22261";1044596;0
"18367";1036708;0
"5860";1011717;1
"15848";1031676;0
"20076";1040188;0
"22380";1044828;0
"24656";1049353;1
"1650";1003244;1
"9610";1019313;1
"16316";1032630;1
"22986";1046067;1
"4431";1008751;0
"22828";1045725;1
"22167";1044411;0
"6891";1013829;0
"24597";1049223;1
"19791";1039625;0
"9687";1019481;0
"8217";1016452;0
"8690";1017455;0
"22651";1045367;1
"19803";1039649;1
"17073";1034160;1
"19236";1038540;0
"24598";1049224;0
"16713";1033429;1
"17925";1035830;0
"14601";1029237;1
"5907";1011804;0
"18734";1037440;0
"3005";1005919;0
"14040";1028154;0
"13730";1027536;0
"10563";1021196;1
"11617";1023280;0
"1966";1003859;1
"18634";1037237;0
"17493";1034964;1
"9450";1018987;1
"5279";1010487;1
"11782";1023617;0
"2324";1004579;1
"1260";1002496;0
"16136";1032259;1
"8721";1017517;0
"23364";1046826;1
"4724";1009318;0
"13269";1026615;1
"2504";1004936;0
"14946";1029927;1
"8393";1016796;1
"7335";1014743;1
"21454";1043004;0
"20829";1041753;1
"8548";1017156;1
"10147";1020329;0
"13765";1027612;0
"12726";1025501;1
"5710";1011392;0
"15341";1030677;1
"6551";1013125;0
"2567";1005056;0
"23713";1047515;1
"9731";1019564;0
"9105";1018301;0
"19416";1038888;0
"9826";1019718;1
"18992";1038006;0
"22866";1045792;0
"2529";1004990;1
"9509";1019107;1
"20522";1041130;1
"7077";1014228;0
"2456";1004820;1
"17815";1035601;0
"1077";1002125;0
"8610";1017281;1
"4365";1008618;1
"13150";1026356;0
"465";1000865;1
"8803";1017670;0
"21116";1042323;1
"3954";1007788;0
"11762";1023573;1
"17914";1035808;0
"17273";1034540;1
"21909";1043883;1
"13972";1028020;1
"4276";1008422;1
"13723";1027519;1
"16661";1033312;0
"8507";1017052;0
"20099";1040248;1
"6639";1013306;1
"2692";1005286;1
"8190";1016396;1
"7079";1014230;1
"20927";1041947;0
"580";1001086;1
"23304";1046709;0
"13063";1026184;0
"23104";1046295;0
"4215";1008301;0
"8112";1016251;1
"9870";1019808;0
"12660";1025364;0
"2959";1005816;1
"17144";1034303;1
"24745";1049547;1
"23685";1047453;0
"3319";1006554;0
"11390";1022797;0
"15187";1030383;1
"4756";1009381;1
"21864";1043793;1
"24608";1049239;1
"15288";1030578;0
"2979";1005861;0
"18921";1037850;0
"16842";1033709;0
"14193";1028451;1
"22536";1045143;0
"7581";1015255;1
"5842";1011673;1
"14566";1029168;0
"17742";1035469;0
"21946";1043972;0
